,ID1,ID2,response,text
5371,259959973310758912,342518684,neutral,georg zimmerman made first appear public friday wife shelli hide http co pqansd
5373,172991710488559616,385914042,positive,last draw hd tv today feb noon good luck everyon detail enter pplhdtv comp
5375,263035529656934400,23061495,negative,claaral unfortun get tune saturday kitchen hotel
5376,259636936111710208,20461888,positive,soccer saturday son play hardest team leagu star game proudpar
5377,264255477913899008,165005301,neutral,may god wil make cure asap n give long long lyf http co jvlplww
5378,194536421787308032,33891870,neutral,vote gameday bit preposter lol texa nc state vote nebraska rd mn
5379,262127038360612864,257967535,neutral,jame martin make flowerpot bread sat kitchen steal idea firehousebread
5380,236730063737978880,66880063,positive,gavinrossdal good morn gavin welcom countri good time gampel sorri make tonight see monday
5381,214645805041205249,21743620,neutral,right north london derbi birthday nov th know get birthday arsen
5382,263181235784921089,30819828,positive,toni gonzaga smile legazpi snapshot video took swert ni kuya may pic w toni g http co w yjn h
5383,219979808384356352,70549987,neutral,goin spend day job tomorrow jungl island
5384,247216046895935488,550794376,positive,night live septemb th nick aussi direction
5385,263549707744325633,579861273,neutral,jan new cat royal star garter solihul http co mlmndyvm
5388,261794390148804608,882028448,positive,allencarlanz myrtlegail sarah g live sunday forget watch first ever duet sarah g p posit daniellejbrear yeah best way yeah first one th day birthday realli good love went yesterday xx neutral avail neutral tomorrow venu gonna eclips sun watch guy neutral accord state farm missouri rank th nation among state motorist like hit http co lbp vytz neutral avail neutral horserac breeder cup televis saturday first time prime time want miss pm edt nbc neutral georg zimmerman face court june th murder trayvon martin neutral arriv ship arabian tahr port abu dhabi time nov utc time arriv departur time vessel app neg shoehorn open link ferri corsten decemb neutral avail neutral avail neutral millerjr obama said trayvon martin could son stand reason obama may even son
5389,254196962214166528,479058707,neutral,go big sean concert tomorrow liacoura center
5390,262136823449526272,397856928,negative,wors thing saturday morn tv omelett challeng pointless annoy tv even jame martin look bore
5391,263910074202873856,247874198,neutral,novemb georg harrison releas soundtrack wonderwal first beatl releas solo album
5395,260874649284534273,37009202,neutral,think take kermit tomorrow amp make talk directli meet bring creepi back
5396,254246440627486723,224798622,neutral,got ticket late show david letterman air tonight look us rd row billi crystal guest
5397,261188080545976320,463163130,positive,forget see exorcist fox theatr tuesday noth like see big screen http co pqg c
5398,212330925432901634,561611330,positive,enjoy network cocktail panda beer adelaid oval agenda innovationgener http co uwhfi
5399,243678818156564481,222105018,positive,chillin traffic listen wiz taylor allderdic favorit mix tape actual may top period
5400,263922045891522560,276044235,positive,echo entertain news jade wright preview best programm tv tonight thursday anyon accus c http co rz l
5401,264186988113047553,14188985,positive,sararosinski hey come tallahasse saturday good decid
5402,261630924570103808,477419605,neutral,demi nicol th birthday garner gave face full chocol birthday gave http co sdhu e
5404,262727722709688320,113264230,neutral,miss robbi kean get end david beckham cross right header th minut
5407,259521317039116288,113190960,neutral,octob book news turn southern festiv book keith richard margar http co v coq vt
5410,238082655223160832,147732329,positive,tuesday night athen aka karaok night volstead come see
5411,247653235102478336,308131664,positive,well monday folk start week ou new week salem amp port charl woo day gh morn
5414,257585581331206144,36263630,neutral,colbi robak get credit nd assist rampag first goal tie aero san antonio halfway first
5415,262535099579527169,333216058,neutral,br wednesday natchitoch thursday fort worth friday real readi get back flat homestretch
5416,264212198400864256,202642341,neutral,state unveil snow bowl uni week ago tonight greenvil viewer heard word mullen spoke septemb th
5417,262430307775545345,294793297,negative,trayvon touch shoulder th period tri hide like gt gt lmfao see tall ass anywher
5418,258774546079965184,24897626,neutral,jeremi evan may complet nba play year preseason video come shortli rip ronni turiaf
5419,264013573540425728,14188985,neutral,unread email go everyon agre email today could read time fli tallahasse tomorrow
5420,260621841704566784,351251321,neutral,freaki knight iii go friday fox theatr salina dm ticket info dontsleeponthison
5421,261914665070776320,95679562,neutral,saraannwylart inde may littl warbler flew way siberia hit lighthous bardsey
5422,224617637676716032,273274825,neutral,sortastatuesqu yep turner hous know roommat til aug
5424,195828602401591297,307893408,neutral,fm preview derbi counti v peterborough unit apr footymad attempt assist form guid http co js xhwqi
5425,222673014184099840,28419309,positive,ramadan mubarak muslim began earli may allah bless soul forev good deed
5427,262758655630393345,778344098,neutral,galaxi tune whitecap sounder fall rd mike mage score pass robbi kean rd mi http co jl kiwr
5429,264244081046200322,465572512,neutral,arriv ship mataf pride port abu dhabi time nov utc time arriv departur time vessel appr
5431,264228902195589120,465572512,neutral,departur ship am port abu dhabi time nov utc time arriv departur time vessel approa
5432,258306577214349312,245482096,neutral,exchang club winona eagl club host tater tot rais money child abus prevent octob st
5433,264175491437703169,102497147,neutral,brandenberg three guy practic wbb team may get game rate letsgovcu
5435,263727438377398273,190804609,neutral,gonna news tomorrow go girl wear big time rush shirt
5438,264224351560294401,205569160,positive,go ace anatomi test tomorrow
5439,262981809053265920,159186315,neutral,st academi award ceremoni present academi motion pictur art scienc ampa honor http co uwif qv
5441,241224317436837888,553712597,positive,sept la vega hard rock randal ko king bailey vs devon alexand year old bailey look good win streak
5442,210318502370885633,278296394,positive,livecholfc dirk kuyt jamespearceecho hat trick manu close nd carl cup final goal
5443,259350182997684224,26572941,neutral,session th intern cloud expo lauren cotugno distinguish technologist cloud consultin http co iwlwmhk
5445,263927931422769152,912471276,neutral,cup game sunday away hamsey ranger k ticket avail gate onlin ssfc websit ssfc cuprun
5446,260223705274273792,178125492,positive,oh god want bioshock infinit right februari far far long wait http co gk ivo
5447,167842935864430592,153617192,neutral,month contempl unveil remix ni pari rd live
5448,254740945734627328,381427816,neutral,emilydixon novemb amp open close show tix ticketek show gold coin day
5449,259077598968180736,465114198,neutral,trayvon daili tweet memori trayvon martin kill day ago may rest peac love famili
5451,257803337855037444,436378914,positive,watch sarah g live notic end na may disiplina talaga ang mga popster fsg nag aantayan sila ng turn go sg luv
5452,194760205366595585,370142654,neutral,fashion aid collect h hit store thursday alreadi made top select http co z cobi hm
5453,214651642103087107,263250793,neutral,arsen fixtur go target nov trip emir north london derbi vs spud liverintrain
5454,264144801673404416,36028034,neutral,tom gb n brittsallbon fani stamford sat lou come get eddi involv aswel carriebark famou tagin
5455,229746647150784512,347281420,neutral,borntorun jolynn giancola cece giancola heatono reganohara game night oneil household tomorrow bether
5456,263765711174922241,534906051,neutral,acritesoulja trina call get tryna go tomorrow
5458,171814133451341825,38848185,neutral,light go gampel calhoun slide midcourt wire saturday tri fire crowd spbowley
5459,259460333796720640,19791626,neutral,rampag forward greg rallo tie game nd period howden shore assist
5461,246857756819197952,7461482,positive,decent woot deal hd tv till th http co z n xipu via woot
5462,256835430778036224,107244450,neutral,gonna watch goon th time
5465,262575410540314624,400251105,neutral,sunday afternoon ami lee amfm till pm hand hit uk mark jame
5466,210040624114704385,54350636,neutral,tomorrow venu transit across sun happen centuri programm bbc tonight spacefact
5469,261091267478437889,73873008,neutral,get know ami lee want know evanesc lead ladi ami lee ami sat answer http co qwmshfo
5470,256038923879464962,249671216,neutral,first review lincoln steven spielberg one beat oscar herald sun http co lutxh
5471,256232993394413568,803672629,negative,go nca tomorrow gone solv noth creat anoth problem
5472,241664946692296704,547313098,neutral,rav sagar spencermorgan last laugh get carl cup final result may vari
5473,248276214626779136,83478870,positive,right nd tweet better harold washington itsa privileg
5474,264157132776144898,272088358,neutral,greensboro comedi zone work materi might use tomorrow nd round ultim comic competit
5475,259415279149400065,570407644,neutral,georg zimmerman schedul go trial june th shoot death year old trayvon martin
5477,188629184011190273,162232839,positive,big kevin deniess devin ryan sa kick ng pbb teen edit sunday april pm excitedmuch biggelontv
5478,260037801565892609,106537425,positive,waffl lif keyvo ya sure th ost start realli till lol
5480,201648576701542400,67821479,positive,yeaa rd place congrat inawarrior end game indonesia warrior singapor slinger thank support superrior
5481,196295214904786944,476673991,neutral,next morn th januari day night pass corral smith ayrton return granit hous
5482,256762796618952704,157724066,positive,tonight show dc tomorrow greensboro nc long sinc perform exit see everyon play new tune
5483,194962537522003969,23698611,positive,need break studi come uk bsu kickbal tournament tomorrow pm behind jc gt gt gt
5484,257050051342385152,21650116,neutral,prepar saturday roast meanwhil rick stein criticis modern film telli world gone slightli backward
5485,263316953979052032,23629825,positive,sandi pass cathedr close lightli touch whew ye nc open tomorrow http co ezsypv
5486,259289643596533760,555427306,positive,get skinni metropc launch galaxi iii octob price good news metropc custom http co zhlufe q
5487,260894240664596480,493093859,positive,pacer extend biggest lead game paul georg jumper pt left st half
5488,261655033190424576,887677435,neutral,member help poll tomorrow saturday greeter interest work garner tomorrow
5489,257926535967821825,15475451,neutral,nyc wanna see x toni winner peter amp starcatch paul rudd stage thur
5490,263731992888238080,779162534,negative,bigwidu danapixi sure pottstown halloween borough hall phone order nearbi limerick pa fri
5491,256502221301239808,622932217,neutral,nfl ticket eagl club present thursday night contest steeler titan http co fw k f
5492,264254250736046081,465572512,neutral,arriv ship nm port abu dhabi time nov utc time arriv departur time vessel approach
5493,262375782402371584,792641010,positive,rum chata hot chocol thin mint netflix saturday night http co wnn lv r
5496,201027798251479042,237434886,neutral,sunday come nikkibeachmiami jason vernau say travi list door free entri pm midnight reduc midnight
5497,205266527086329856,20610648,negative,god daft thing merlin bright sometim circ appar sat wash paw ignor girl
5498,253360046057078784,470747187,neutral,middleschoolmemori went marana last month th grade got sent iss everyday
5499,242619751946399744,423674111,positive,glad go back woodland tomorrow look forward joseph wright
5500,263230439299379200,217407489,neutral,forget exclus screen skyfal take place thursday cineplex oasi mall red carpet http co jm
5501,250180790892253184,155451916,neutral,join richard estella sophia tj erwin friday ccp ticket p p vip contact http co cbmt gc
5503,262994302991491072,25120151,neutral,jaxicandi far yet would prob start st night roxi
5504,258360618204155904,443001054,positive,jill kolencik alright friend nknight saw hot blond alex girl chardon game friday want know
5505,264069940636696576,54589279,neutral,nchsaa boy soccer playoff saturday wilmington new hanov garner pm start confirm
5506,263594382282858497,205150156,neutral,exclus interview jame martin jan feb issu want promot valentin menu jan offer e craigmaplesden sky com
5507,263080341865132032,529691221,neutral,lnt music show nov th hous blue friend anybodi hmu u want go thank
5508,212868596857176064,88840456,positive,wow found jeff timmon come malaysia oct week amp wed ceremoni held st kl xx
5509,264122428916109313,30722403,negative,got pimpl size jupit th moon forehead fml
5510,259802064803217408,629637347,neutral,happen portchuck port charl voter vote chang name citi port pine view nov th referendum
5511,259405019336548352,182711240,positive,still time regist find red dress tomorrow rampag get http co r sqdyyx
5512,211656849303408641,40790105,neutral,end third new mexico star lead wichita wild guess th quarter shake
5513,259315488180559872,538949942,neutral,dealbook clearwir sought sprint spectrum sprint disclos thursday offer buy sta http co cuyqpipt
5514,194796352822198272,407950028,neutral,h fashion aid collect avail april th sale price goe aid prevent http co rvqspgav
5515,227552643818598400,27935227,neutral,disco ball polish readi thursday night join us adrienn arsht center http co ahravmu
5517,264167831493554176,171407888,negative,mommi said go maxwel monday lmfaoooo fuck
5518,195010576831889408,447646262,neutral,free ticket watch saigon heat vs singapor slinger singapor pm apr first fan email commun saigonheat com
5519,253930051618365441,48564820,neutral,jason vernau live surfcomb march th miami wmc pool parti robbi rivera amp friend djjasonvernau http co rr lblan
5520,263488695225692160,735753764,neutral,star offic hour scc room sunday monday pm tuesday thursday pm come talk us anyth
5521,262948301685538817,40776527,neutral,perfect storm georg clooney v day tomorrow jake gyllenha denni quaid sandi compar
5522,258899209321844737,56795894,positive,williscorto ferri corsten digit tomorrow let go rave punk yardofcocktail liquid
5523,261894079342841856,34104640,positive,excit upcom show time get halloweird tomorrow night fox theatr w http co idwbdylf
5524,246254627589349376,355721826,negative,st time bring phone harold washington amp goe
5525,253496226027282432,26572941,neutral,hand workshop session th intern cloud expo dian mueller cloud evangelist http co eirg
5526,263113337037025280,47251363,neutral,hey redarmi vote perthwildcat part star game decemb go south http co mkztkthx
5527,260035860332945408,15348564,neutral,two keynot kc tomorrow http co mavkgxnt goint nascar today want see sit shotgun danica patrick
5528,263481107377422336,18290114,positive,berniepleskoff problem go rise star game saturday
5529,263322298147303424,712675231,neutral,ny budi idea receiv studi materi bca nd year exam held decemb pl advis
5530,262276827920334848,465114198,positive,trayvon daili tweet memori trayvon martin kill day ago may rest peac must never forget
5531,205734726273740800,265368547,positive,go watch eurosong croatia th vote croatia
5532,257137759259619328,21895603,positive,http co otll log joey fan want cover nn win may take
5533,258442579186700288,77681926,negative,yall nigga must differ version taylor allderdic rd track alreadi wanna turn shit
5535,263702360084328449,20082077,positive,lorax paid us surpris visit check place saturday come meet http co jjiich
5537,258038917771694080,240413891,negative,never good time sat bedsid paper amp poetri estella
5538,250237508649115648,450045748,positive,happi monday stop volar tonight roast duck half roast crispi duck serv babi spinach http co sbozd mo
5539,244758369800441857,465114198,neutral,trayvon daili tweet memori trayvon martin kill day ago may rest peac pray hope famili
5542,235885242332872704,16898959,positive,excit mollyorangett delanceyseattl open essex tonight bar homemad thin mint favorit http co v uek je
5543,260125311310630912,29316561,neutral,rick stein reckon tuna like roast beef japanes anyon tuna yorkshir pud amp sunday roast goodfoodchannel
5544,253404053877440512,267317235,neutral,tuesday rainfal bdr record date
5546,262312762343055360,265301982,positive,sat boozer bethnal green listen dj play iamfakeblood think like bpm
5547,258261296913448960,12645672,neutral,whoever repli st correct answer win ticket sesam street live sat perform rupp elmo plush doll
5548,257737069776998400,177547780,neutral,australia test odi captain michael clark launch intern season sydney monday http co g gbgohi
5551,252899830198853632,21871219,negative,may find hard believ viola davi troublemak back day see http co unnoenui http co cgsl nx
5552,259045070257393665,16028382,neutral,zimmerman appear court notic appear file thursday case georg zimmerman http co qohwpzcr
5553,258762578539462656,329348199,neutral,net look buy hous rosedal april least bdrm n full bath
5554,264136299588509696,462207968,positive,darren haha well kinda hope see lou tomorrow night think go busi might aswel
5555,257228503500587009,274131441,neutral,queen brian may say freddi mercuri biopic way sacha baron cohen play role mercuri http co gn prfyt via nme
5556,256887019832229888,68604529,neutral,tune nascarespn live coverag tonight nn race kevinharvick start th lap event nascar
5558,196619895948062720,515247513,negative,giant rd round pick fail drug test nfl combin jayron holsey knew would hurt bec http co pzpzx dv newyork sport
5559,263503269689692160,560429659,neutral,tsharklv st obama poster caption trayvon parent like dad right like griev
5561,261568978319720449,61123149,neutral,go ap rocki sunday hous blue
5562,196422579404275712,40790105,neutral,potenti upset alert wichita wild trail allen wrangler left rd quarter
5563,263091137970057217,528892281,positive,mom hilari impress spend saturday load amp unload furnitur trailer natchitoch
5565,262140407788490752,132907762,negative,polic fear ivan leach also known lee cyru carri seriou sexual assault taysid scotland sinc abscond oct
5566,263776536287649792,421158343,positive,imagin danica daniel meet justinbieb friday feel get say help amaz jbmeetdanica
5567,243913432015982592,114853903,neutral,keltron helicopt may wick billi crystal gonna http co ymije c go bgreat
5568,259651417738981376,478696134,neutral,upload random pic lol last sunday show adrienn arsht center http co leueqikt
5569,217280877317734401,408162626,positive,monday night footbal wrangler nation game time pm vs wichita wild get ticket cheer http co zniovk
5570,222478854202195968,547787503,neutral,sure hope skate center play decent music tomorrow cpolk
5571,259645214552109056,330681657,positive,celebr saturday great tea good around especi go oscar http co eh b voz
5572,264037153934282752,325583692,positive,excit trunk treat tomorrow nov night boy girl club pottstown start http co gffmd
5573,259986931444756480,587359191,positive,wait sunderland vs newcastl rd best derbi england manchest north london derbi prefer newcastl win
5574,263668030591102976,64421894,positive,jamiekilstein compet la play show la ar friday night come hang rox roxi
5577,263691258243977216,62532802,negative,want depress rl folk daili mail report k sellout eng v fiji twicker sat week broader vision deeper pocket
5578,253239493216325632,191444054,neutral,georg clooney may cast artist star jean dujardin next film monument men us armi team chase art stolen nazi
5580,243721100704509952,15428984,neutral,fatal rollov near richwood fatal rollov report wednesday morn counti road east ric http co kkbmmsht
5581,169685097530916864,230503614,positive,want greatest hit tour blue jeff timmon degre feb
5582,259234993128210432,119419264,neutral,sprint offer buy stake clearwir sprint nextel corp said thursday offer http co ofppgjgd washingtonnew
5583,195581931939835904,471320306,neutral,auburn squar ucf texa ohio st lsu tennesse texa tech houston women final x fri
5584,264154993689518080,14759359,negative,east though moon jupit capella light even sky novemb tonight earthski http co hv kpxpa
5586,257537488804016128,329836462,positive,daisyyloera okay need go berkmar see everyday could like th grade
5587,262947608715227137,69386136,neutral,day left e red carpet live jewelri fashion show saturday novemb rsvp seat limit http co ws noka
5591,264086214976614400,558877470,neutral,bright moonlight later may hamper auror observ jupit moon close tonight
5592,264161774826303488,148620520,positive,look fwd first hit dv tonight derbi tmrw rest sunday birthday monday smell long weekend good
5595,261229609926938626,322293778,neutral,go zimmerman saturday
5598,264262269121220608,285917482,neutral,envi everyon go big bang show tomorrow saturday
5599,264197386023350274,352834288,positive,glad im go greenvil tomorrow night tho
5600,194845363688046592,519648009,neutral,im month away leav th grade alradi know wat univers im go go univers denver
5601,209814454601396224,207002102,neutral,tomorrow venu pass front sun b small dot u happen look sun
5602,261523508285300737,91641867,neutral,monichoni go ferri corsten sunday sutra go http co msltbdnu
5603,260188814633492480,399693343,neutral,kylepetti pit road speed limit major caus fuel mileag race king th daytona win mileag race prior
5604,260119690922303489,341854028,neutral,seen friend sinc th grade found covina band go utah
5606,248724211395338240,224998049,neutral,send get well soon messag tressa co owner broke leg tomorrow birthday
5608,264228911230111744,465572512,neutral,departur ship jumbo spirit port abu dhabi time nov utc time arriv departur time vessel
5609,256088475395313664,794311686,neutral,ptmediaweb mani get watch nhl game watch evgeni malkin alex ovechkin khl http co u ofh ek
5610,173294019139473408,104759075,positive,mayoroflondon join tomorrow excit london children book swap event famili love read ld http co eciwzpd
5612,262382815579090945,581460097,neutral,christian sunday thing
5613,264185791692025856,212634966,neutral,rerun big bang theori gt cma award everyday week amp twice sunday
5614,264074811251253249,465572512,neutral,arriv ship sham port abu dhabi time nov pm utc time arriv departur time vessel approach
5615,194174617227763712,248449755,neutral,back forth baylor ballpark dan evatt rbi singl give baylor lead texa bottom th
5616,264196013978435586,17331252,neutral,cricket australia downplay ricki pont hamstr injuri say readi play first test nov cricket
5617,260829681820000257,175664068,negative,sonic ost worst place rd ward
5618,264225191629033472,198357588,neutral,littl rock set crowd pic jumbi bay jupit saturday rock thirsti turtl port st luci http co aaxgt wf
5620,264246059675570176,32268487,neutral,think go take trip raleigh saturday
5621,264072802116726784,63510915,positive,skinnyz mbie mabi cuz u sooo good bowl scare u p got sick u take st place everytim
5622,257304642713690113,15081539,neutral,nonagon think tape march april soundwav dec
5624,262096786880081920,597741641,neutral,cold cold cold sun rise twicker http co xc tjcb
5625,243817608602869760,539651158,neutral,th day flight univers denver check seat near band call milton http co vlpdwprq
5627,259074898968866816,89604232,neutral,cb clip beauti viola davi guest tomorrow thetalk cb watch five thetalk
5628,248883100606681088,219530241,neutral,cattleyanectar yep turner hous room th floor
5631,255958663959826432,121244566,negative,abc ricki pont luke butterworth made wednesday tough day offic south australia sh http co v utmgui
5632,253347321495035904,15504287,negative,never watch oscar seth macfarlan host may activ campaign get peopl watch either
5633,261095675784228864,398484888,neutral,good eth quickli punch rt bencuzzup tippett saga turn th day wicket adelaid oval http co jfhtrnot
5634,239473667657048064,122887563,negative,kylegel flybird th place acquir jeff carter yet quit
5635,261013506994880512,95101495,neutral,ferri corsten vs armin van buuren brute armin illeg drum edit c mon make nois
5636,259290724539969536,846321830,neutral,dealbook clearwir sought sprint spectrum sprint disclos thursday offer buy http co tz alu
5637,238355234370494465,415621746,neutral,make plan friday night check event benefit bolder option rochest http co grjvhwqi
5638,247470048229335040,344552820,neutral,member monday prelim v crow pm today ticketek ticket per barcod max transact alway
5639,258221886880759808,103433486,neutral,mattjonescbb ky play rupp rd round tournament plz repli
5640,218896280368332800,393521084,neutral,tcfever wichita wild still tie end st quarter kappkvew
5641,245582287733940225,95785326,positive,readi roger sanchez friday hq nightclub hmu tabl reserv detail
5642,247237676179275777,287179088,neutral,pabsti member monday prelim v crow pm tomorrow ticketek ticket per barcod max transact
5645,264214984739913729,765010741,positive,happybirthdaykendallschmidt hope tomorrow also get btronpca trend big time rush btr deserv
5646,256906231644565504,221598645,neutral,look like bj skate center place st joe friday night
5647,264214472648957953,24766305,neutral,mr knight klub ace klub ace saturday ur colleg id til south parti
5649,248426945921032192,58597992,neutral,spur striker emmanuel adebayor miss thursday uel game lazio hamstr injuri
5651,263497473736200193,351384299,positive,sun flower seed delici
5652,223819688239562752,80273474,positive,donkey show friday th excit day adrienn arsht center perform art http co bbwutud
5653,232627463509929984,46283556,positive,special confer call tomorrow th pst est featur doug wead doug go give us http co tzf pdw
5654,261820780462080000,570404627,positive,sunday pleas watch sarah g live one myrtl dream come true togeth melai myrtl song number sarah
5655,263716188805283841,26082703,neutral,live roxi th novemb get ticket http co ixelrfwd
5656,263076458006732801,43417590,negative,keith richard mean noth monday night aw cant forgiv hank jr
5657,248540989080338432,186933571,negative,great ticket see pred th amp game cancel nhllockout
5658,256915831806636032,20213995,positive,come join fun great pumpkin hunt rosedal garden saturday
5659,259231983031439360,20839900,neutral,lastcaress hey nowt wrong bit german chees hope nd rammstein download whatapair
5660,263977334384771072,267111688,neutral,tiffani cnblue yonghwa b st kikwang mc sb k pop super concert america nov http co l lkmv
5661,237501131314581505,514811952,neutral,saturday come see like train nfl combin bodi space fit click link http co kpt ltxm
5662,263697474353524737,43850462,neutral,show sunday hous blue cleveland photo taken water street music hall rochest happyhalloween
5666,264211645583220736,217035521,neutral,world bank lend burma st time year bbc news burma http co ncwqzgou
5667,195821473393426432,360300704,neutral,fm preview derbi counti v peterborough unit apr footymad attempt assist form guid http co qvb wueq
5668,237347951838642176,326557885,neutral,blakemeacak eat friday hour go rick cafe randolph get food ya dig
5669,263291998067363840,875927905,neutral,kevin bacon paul rudd star appear friday th halloween movi guess famou fa http co v c pp
5670,251466363560943617,339121177,neutral,may may build viola davi right nbd
5671,264094032643366912,561245153,neutral,women volleybal team play semi final playoff game tomorrow pm johnson wale univers
5672,261357906270748672,54423384,positive,fuck stoke hang girl thalia tomorrow night seen age
5673,261276283856617472,383546445,neutral,kyletuck cj feel like would stay ran today access first sort late wait around nd one rupp
5676,264220614519320576,552212935,neutral,asap come hous tomorrow entertain instead everyon els go concert
5677,223643964706795520,30468098,neutral,damn riverg skate center use b spot b friday th
5678,257216638976397312,191245488,neutral,ferri corsten space tonight ahhhhhhhhhh think may go one work
5679,263634758507061249,97906447,neutral,gareth bale warn side take norwich citi lightli two side prepar battl capit one cup wednesday
5680,194781587131469825,512056278,neutral,anyon head h thur shop fashion v aid collect sneak peek http co g bevwbt via collegefashion
5681,262589515531681792,42902297,negative,forget garlic soup disgust thank noth saturday kitchen
5682,213623443273433088,174338017,neutral,jean dujardin may join unlik duo leo dicaprio jonah hill wolf wall street http co rsshn ym
5683,244096934464335872,35916600,positive,still spot avail happiest babi block sunday http co wmu bvyz
5684,214119611464040448,21480871,neutral,jenstevensdub golf camilla parker bowl relationship ye two u heard go freelanc st order busi
5685,263753435235643393,263618680,neutral,binarydad guy serv food frickin big pebbl saturday kitchen put floor
5686,209563908430770176,519697287,positive,lipa http co tajnloav beat bad weather join us taster session wed thur joseph wright centr
5687,258929968317333504,126053673,positive,happi st show pm today ritz carlton let sell tomiroseteam
5688,261282355954733056,344412167,positive,patmesseng great choic went olymp park weekend may pushin
5691,223643293702041600,571871716,neutral,petrolia art park tomorrow saturday set front mercantil co petrolia line across park
5693,264136941543497728,343171541,negative,rfelich tryna go north iowa bad accid th street
5695,258871402348834816,36702301,neutral,na take london arena pre sale ticket avail http co dmnnwitw pre sale end tomorrow
5697,257905485393567744,18531718,neutral,rdew erieott monstershockey day saturday want go av prospect michael clark play windsor
5699,232072967826337795,73078085,neutral,sport call taysid footbal fan wave footballphonein kick pm wednesday join debat dufc dfc spl
5700,258444547493879808,277757103,neutral,petervecsey millsap al favor get kanter jeremi evan th idk evan legit think
5703,261438821114195969,181868074,positive,rd winner excit coupl invit divasofrock vivanta taj blue diamond pune patnisiddharth
5704,251975242560438274,326173340,positive,grassroot race best return marana saturday octob gladden farm k http co czsoxwoq
5706,263484862076420097,299454853,neutral,roslyngjon go tuesday hous blue see ap rocki
5707,264259857165742080,459204533,neutral,review black friday maxxima mln led night light sensor pack find shop see review bu http co doaswnu
5708,259590449369583616,345903034,neutral,edgar david pull boot lead bottom leagu barnet first win season friday night http co ui yb ag
5709,259731395780411393,92567067,positive,laalvezz bring play read monday read love meryl streep go movi adapt
5710,209947192432136192,24324375,neutral,tomorrow venu transit sun last time next year forecast weatherbomb
5711,258050302689808385,395299381,neutral,econom timeswash hand keep doctor awaydawn comislamabad oct world bank strateg environment assess r
5714,263579675144646657,280099618,neutral,catch star captiv children friday stantonburi campu show see
5716,264192045923577856,209179197,negative,offici fli raleigh nc tomorrow sadden pray uppc famili awesom time lord pray
5717,195594727842783232,179275905,positive,track texa footbal player nfl draft texa may biggest surpris n http co hanlqbrh
5718,263957007655112704,296826114,positive,mommi brought red velvet cupcak im gonna play footbal tomorrow morn daddi bella jarvey yayi famili
5719,263909749412741122,267317235,neutral,wednesday rain bdr brought monthli total still nearli half inch normal
5720,263583914763878400,345869412,negative,sugar ray bro nigga said zimmerman charg nd degre murder kill st time lol
5721,264218415932256256,358270494,neutral,also sun belt barn burner u mtsu took kick hous go western kentucki rmjackson mtsu
5722,261656141304590336,872346330,neutral,warm thursday cenla high sixth straight day natchitoch colfax led way kalb
5723,257876602166321154,165830856,neutral,ritchi warden thewebbcup th im go eng v nz twicker st
5724,263573895418896384,627099060,positive,clamatador like sun star sea true love go etern sweetheart super star kiss star
5726,256137049114025987,20817175,neutral,regularli drink thwait best welli monday nectar fox twicker utter shite
5727,221488306456772608,197184541,positive,foreverbaybay watch pursuit happi st time love good deed tyler perri girl version
5728,100032373000896513,15486118,positive,wow ladi gaga actual britney spear femm fatal concert tonight still listen music wow
5730,108072588927975424,14083693,positive,mail lather c schedul four lion coincid th anniversari good film stunt schedul think
5731,110466563903201280,74970409,positive,realli enjoy pj harvey tonight contrari expect even black feather head dress ott
5732,109227767333265408,310626016,neutral,ctvnationalnew lloyd robertson set sign tonight year nation news anchor
5734,101421590318817282,278055468,positive,dad told realli want go see final destin friday wow wasntexpectingthat
5735,101662874845450240,96235413,positive,rt foodprincess wonder compani gr food chinatown last night tour guid ziggysmogdust jaypfranc iren
5736,108822126500392960,73204959,positive,ms r watch four lion saw last night love fuck mini babybel
5737,100017032229163008,16475834,positive,chadlindberg dude definit need get part true blood pole dancer year uk convent parti tonight
5738,100576230503497728,6130932,neutral,natur cloud went head head amazon microsoft sunday http bit ly omba x cloud
5740,93266956513325057,230752398,neutral,watch latoya tonight dr drew pm central time think happen conrad murray
5741,110223787944976384,45879460,neutral,sinc droid bionic come septemb realli decid suppos new iphon
5742,103262339138199553,127937619,neutral,steve job biographi may avail time ipad http co ti zlwg
5743,103203884725567488,50357085,negative,officiali hate window suck laptop back xp tomorrow also huge delay movi close
5744,100032433461805057,91838700,neutral,rt vomitsherminddx britney ladi gaga tonight watch gaga rest night concert
5747,105634641419042816,20345118,positive,got email say copi deu ex way arriv tomorrow liter stay night play joke
5748,100503331952271360,78645751,neutral,hmm sbi deh rt tujukutu kung fu panda indonesian subtitl tent schedul open tue august
5751,111718863531548672,20034203,neutral,rt pinkysibb rt pinkysibb got one ticket michael jackson tribut gig sale oct th dm detail pleas rt
5753,112762035024044033,39973709,negative,rt tash jade realli sad charli rt tonight never realis fuck charli sheen sheenroast
5755,102901996452974592,132506556,positive,tomorrow elvi extravaganza tune fm elvi presley handl gonna rockin
5756,111409896934748160,34626959,negative,listen ami lucien attempt commun last night big brother fear futur mankind sometim
5758,102386648167350273,82648480,neutral,kri ten prepar io steve job us tweet everyth hope enjoy day today see tomorrow
5759,102677670592118784,59770385,neutral,rt quizderek elvi presley th death anniversari aug shammi kapoor man often call india elvi presley
5760,100197935970652160,192590613,neutral,still run window xp may time upgrad window ensur receiv latest upgrad support futur
